Equip Type ID	Equip Type	Equip ID	Equip Name	File Path
0	Helmet	1	레더고양이헤드	otomo/equip/ot001/helm
0	Helmet	28	본고양이헬름	otomo/equip/ot028/helm
0	Helmet	29	얼로이고양이헬름	otomo/equip/ot029/helm
0	Helmet	2	쟈그고양이헬름	otomo/equip/ot002/helm
0	Helmet	3	쿠루루고양이터번	otomo/equip/ot003/helm
0	Helmet	4	푸케푸케고양이후드	otomo/equip/ot004/helm
0	Helmet	5	보로스고양이헬름	otomo/equip/ot005/helm
0	Helmet	6	쥬라고양이헬름	otomo/equip/ot006/helm
0	Helmet	7	카가치고양이후드	otomo/equip/ot007/helm
0	Helmet	8	쟈나프고양이헬름	otomo/equip/ot008/helm
0	Helmet	11	우르무고양이헬름	otomo/equip/ot011/helm
0	Helmet	9	레이아고양이헬름	otomo/equip/ot009/helm
0	Helmet	13	발킨고양이코메트	otomo/equip/ot013/helm
0	Helmet	30	야츠호시고양이테스터	otomo/equip/ot030/helm
0	Helmet	12	기에나고양이헬름	otomo/equip/ot012/helm
0	Helmet	14	가론고양이헬름	otomo/equip/ot014/helm
0	Helmet	16	레우스고양이헬름	otomo/equip/ot016/helm
0	Helmet	17	디아고양이헬름	otomo/equip/ot017/helm
0	Helmet	18	키린고양이혼	otomo/equip/ot018/helm
0	Helmet	27	데스기어고양이후드	otomo/equip/ot027/helm
0	Helmet	32	레더고양이헤드α	otomo/equip/ot001/helm
0	Helmet	33	본고양이헬름α	otomo/equip/ot028/helm
0	Helmet	34	얼로이고양이헬름α	otomo/equip/ot029/helm
0	Helmet	35	쟈그고양이헬름α	otomo/equip/ot002/helm
0	Helmet	36	쿠루루고양이터번α	otomo/equip/ot003/helm
0	Helmet	37	푸케푸케고양이후드α	otomo/equip/ot004/helm
0	Helmet	38	보로스고양이헬름α	otomo/equip/ot005/helm
0	Helmet	39	쥬라고양이헬름α	otomo/equip/ot006/helm
0	Helmet	40	카가치고양이후드α	otomo/equip/ot007/helm
0	Helmet	19	마그나고양이크라운α	otomo/equip/ot019/helm
0	Helmet	41	쟈나프고양이헬름α	otomo/equip/ot008/helm
0	Helmet	42	우르무고양이헬름α	otomo/equip/ot011/helm
0	Helmet	43	레이아고양이헬름α	otomo/equip/ot009/helm
0	Helmet	44	발킨고양이코메트α	otomo/equip/ot013/helm
0	Helmet	45	야츠호시고양이테스터α	otomo/equip/ot030/helm
0	Helmet	46	기에나고양이헬름α	otomo/equip/ot012/helm
0	Helmet	47	가론고양이헬름α	otomo/equip/ot014/helm
0	Helmet	48	레우스고양이헬름α	otomo/equip/ot016/helm
