Equip Type ID	Equip Type	Equip ID	Equip Name	Transmog ID	Defense	Rare	File Path
0	Head	2	Copricapo di cuoio	1	2	0	pl001_0000
0	Head	15	Copricapo di maglia	15	2	0	pl014_0000
0	Head	1	Elmo del cacciatore	2	6	0	pl002_0000
0	Head	5	Elmo d'osso	5	6	0	pl003_0000
0	Head	6	Elmo in lega	6	8	1	pl004_0000
0	Head	9	Elmo di Vespoid	9	8	0	pl007_0000
0	Head	4	Elmo di Jagras	4	8	0	pl008_0000
0	Head	10	Elmo di Kulu	10	10	0	pl009_0000
0	Head	11	Cappuccio di Pukei	11	12	1	pl010_0000
0	Head	13	Elmo di Barroth	13	14	1	pl012_0000
0	Head	12	Elmo di Jyura	12	14	1	pl011_0000
0	Head	14	Elmo di Kadachi	14	16	1	pl013_0000
0	Head	25	Elmo in ipermetallo	24	18	2	pl025_0000
0	Head	18	Elmo di Hornetaur	17	18	2	pl017_0000
0	Head	168	Occhiali di Shamos	161	22	2	pl058_0000
0	Head	3	Elmo di Anja	3	20	2	pl020_0000
0	Head	21	Elmo di Rathian	20	22	2	pl021_0000
0	Head	23	Elmo di Tzitzi	22	18	2	pl023_0000
0	Head	24	Copricapo di Lumu	23	20	2	pl024_0000
0	Head	22	Maschera di Girros	21	20	2	pl022_0000
0	Head	28	Elmo di Baan	27	24	2	pl028_0000
0	Head	20	Vertex dello scarabeo	19	22	2	pl019_0000 (Male Only)
0	Head	169	Vertex di farfalla	164	22	2	pl019_0000 (Female Only)
0	Head	31	Elmo del lingotto	30	28	3	pl031_0000
0	Head	27	Elmo di Legiana	26	30	3	pl027_0000
0	Head	29	Elmo di Odogaron	28	30	3	pl029_0000
0	Head	33	Elmo di Rathalos	32	30	3	pl033_0000
0	Head	34	Elmo di Diablos	33	32	3	pl034_0000
0	Head	35	Corno di Kirin	34	34	3	pl035_0000
0	Head	26	Cervello putrefatto	25	32	3	pl026_0000
0	Head	36	Feluca di brigata	35	28	3	pl036_0000
0	Head	37	Piuma polverizzante	36	32	3	pl037_0000
0	Head	39	Copricapo di cuoio <ICON ALPHA>	37	32	4	pl001_0000
0	Head	40	Copricapo di cuoio <ICON BETA>	38	32	4	pl001_0000
0	Head	147	Copricapo di maglia <ICON ALPHA>	39	32	4	pl014_0000
0	Head	148	Copricapo di maglia <ICON BETA>	40	32	4	pl014_0000
0	Head	41	Elmo del cacciatore <ICON ALPHA>	41	36	4	pl002_0000
0	Head	42	Elmo del cacciatore <ICON BETA>	42	36	4	pl002_0010
0	Head	43	Elmo d'osso <ICON ALPHA>	43	36	4	pl003_0000
0	Head	44	Elmo d'osso <ICON BETA>	44	36	4	pl003_0000
0	Head	45	Elmo in lega <ICON ALPHA>	45	36	4	pl004_0000
0	Head	46	Elmo in lega <ICON BETA>	46	36	4	pl004_0000
0	Head	51	Elmo di Vespoid <ICON ALPHA>	51	38	4	pl007_0000
0	Head	52	Elmo di Vespoid <ICON BETA>	52	38	4	pl007_0000
0	Head	57	Elmo di Hornetaur <ICON ALPHA>	57	38	4	pl017_0000
0	Head	58	Elmo di Hornetaur <ICON BETA>	58	38	4	pl017_0000
0	Head	174	Occhiali di Shamos <ICON ALPHA>	162	40	4	pl058_0000
0	Head	175	Occhiali di Shamos <ICON BETA>	163	40	4	pl058_0000
0	Head	61	Elmo di Jagras <ICON ALPHA>	61	40	4	pl008_0000
0	Head	62	Elmo di Jagras <ICON BETA>	62	40	4	pl008_0000
0	Head	63	Elmo di Kulu <ICON ALPHA>	63	40	4	pl009_0000
0	Head	64	Elmo di Kulu <ICON BETA>	64	40	4	pl009_0000
0	Head	65	Cappuccio di Pukei <ICON ALPHA>	65	42	4	pl010_0000
0	Head	66	Cappuccio di Pukei <ICON BETA>	66	42	4	pl010_0010
0	Head	69	Elmo di Barroth <ICON ALPHA>	69	42	4	pl012_0000
0	Head	70	Elmo di Barroth <ICON BETA>	70	42	4	pl012_0000
0	Head	67	Elmo di Jyura <ICON ALPHA>	67	44	4	pl011_0000
0	Head	68	Elmo di Jyura <ICON BETA>	68	44	4	pl011_0000
0	Head	71	Elmo di Kadachi <ICON ALPHA>	71	44	4	pl013_0000
0	Head	72	Elmo di Kadachi <ICON BETA>	72	44	4	pl013_0000
0	Head	93	Elmo di Anja <ICON ALPHA>	93	44	4	pl020_0000
0	Head	94	Elmo di Anja <ICON BETA>	94	44	4	pl020_0010
0	Head	73	Elmo di Rathian <ICON ALPHA>	73	46	4	pl021_0000
0	Head	74	Elmo di Rathian <ICON BETA>	74	46	4	pl021_0010
0	Head	77	Elmo di Tzitzi <ICON ALPHA>	77	40	4	pl023_0000
0	Head	78	Elmo di Tzitzi <ICON BETA>	78	40	4	pl023_0000
0	Head	79	Copricapo di Lumu <ICON ALPHA>	79	44	4	pl024_0000
0	Head	80	Copricapo di Lumu <ICON BETA>	80	44	4	pl024_0000
0	Head	75	Maschera di Girros <ICON ALPHA>	75	40	4	pl022_0000
0	Head	76	Maschera di Girros <ICON BETA>	76	40	4	pl022_0000
0	Head	97	Elmo di Baan <ICON ALPHA>	97	46	5	pl028_0000
0	Head	98	Elmo di Baan <ICON BETA>	98	46	5	pl028_0010
0	Head	89	Elmo in ipermetallo <ICON ALPHA>	89	50	5	pl025_0000
0	Head	90	Elmo in ipermetallo <ICON BETA>	90	50	5	pl025_0000
0	Head	91	Elmo del lingotto <ICON ALPHA>	91	50	5	pl031_0000
0	Head	92	Elmo del lingotto <ICON BETA>	92	50	5	pl031_0000
0	Head	166	Corno di Gastodon <ICON ALPHA>	53	48	4	pl015_0000
0	Head	167	Corno di Gastodon <ICON BETA>	54	48	4	pl015_0000
0	Head	87	Elmo cuore di Rath <ICON ALPHA>	87	52	5	pl021_0100
0	Head	88	Elmo cuore di Rath <ICON BETA>	88	52	5	pl021_0110
0	Head	95	Elmo di Legiana <ICON ALPHA>	95	54	5	pl027_0000
