Equip Type ID	Equip Type	Equip ID	Equip Name	Transmog ID	Defense	Rare	File Path
0	Head	2	Leder-Kopfschutz	1	2	0	pl001_0000
0	Head	15	Ketten-Kopfschutz	15	2	0	pl014_0000
0	Head	1	Jäger-Kopfschutz	2	6	0	pl002_0000
0	Head	5	Knochen-Helm	5	6	0	pl003_0000
0	Head	6	Legierungs-Helm	6	8	1	pl004_0000
0	Head	9	Vespoid-Helm	9	8	0	pl007_0000
0	Head	4	Jagras-Helm	4	8	0	pl008_0000
0	Head	10	Kulu-Kopfschutz	10	10	0	pl009_0000
0	Head	11	Pukei-Kopfschutz	11	12	1	pl010_0000
0	Head	13	Barroth-Helm	13	14	1	pl012_0000
0	Head	12	Jyura-Helm	12	14	1	pl011_0000
0	Head	14	Kadachi-Helm	14	16	1	pl013_0000
0	Head	25	Hochmetall-Helm	24	18	2	pl025_0000
0	Head	18	Hornetaur-Helm	17	18	2	pl017_0000
0	Head	168	Shamos-Brille	161	22	2	pl058_0000
0	Head	3	Anjanath-Helm	3	20	2	pl020_0000
0	Head	21	Rathian-Helm	20	22	2	pl021_0000
0	Head	23	Tzitzi-Kopfschutz	22	18	2	pl023_0000
0	Head	24	Paolumu-Hut	23	20	2	pl024_0000
0	Head	22	Girros-Maske	21	20	2	pl022_0000
0	Head	28	Baan-Helm	27	24	2	pl028_0000
0	Head	20	Königskäfer-Vertex	19	22	2	pl019_0000 (Male Only)
0	Head	169	Schmetterling-Vertex	164	22	2	pl019_0000 (Female Only)
0	Head	31	Guss-Helm	30	28	3	pl031_0000
0	Head	27	Legiana-Helm	26	30	3	pl027_0000
0	Head	29	Odogaron-Helm	28	30	3	pl029_0000
0	Head	33	Rathalos-Helm	32	30	3	pl033_0000
0	Head	34	Diablos-Helm	33	32	3	pl034_0000
0	Head	35	Kirin-Horn	34	34	3	pl035_0000
0	Head	26	Todesgestank-Hirn	25	32	3	pl026_0000
0	Head	36	Brigade-Lobos	35	28	3	pl036_0000
0	Head	37	Pulverisierungs-Feder	36	32	3	pl037_0000
0	Head	39	Leder-Kopfschutz <ICON ALPHA>	37	32	4	pl001_0000
0	Head	40	Leder-Kopfschutz <ICON BETA>	38	32	4	pl001_0000
0	Head	147	Ketten-Kopfschutz <ICON ALPHA>	39	32	4	pl014_0000
0	Head	148	Ketten-Kopfschutz <ICON BETA>	40	32	4	pl014_0000
0	Head	41	Jäger-Kopfschutz <ICON ALPHA>	41	36	4	pl002_0000
0	Head	42	Jäger-Kopfschutz <ICON BETA>	42	36	4	pl002_0010
0	Head	43	Knochen-Helm <ICON ALPHA>	43	36	4	pl003_0000
0	Head	44	Knochen-Helm <ICON BETA>	44	36	4	pl003_0000
0	Head	45	Legierungs-Helm <ICON ALPHA>	45	36	4	pl004_0000
0	Head	46	Legierungs-Helm <ICON BETA>	46	36	4	pl004_0000
0	Head	51	Vespoid-Helm <ICON ALPHA>	51	38	4	pl007_0000
0	Head	52	Vespoid-Helm <ICON BETA>	52	38	4	pl007_0000
0	Head	57	Hornetaur-Helm <ICON ALPHA>	57	38	4	pl017_0000
0	Head	58	Hornetaur-Helm <ICON BETA>	58	38	4	pl017_0000
0	Head	174	Shamos-Brille <ICON ALPHA>	162	40	4	pl058_0000
0	Head	175	Shamos-Brille <ICON BETA>	163	40	4	pl058_0000
0	Head	61	Jagras-Helm <ICON ALPHA>	61	40	4	pl008_0000
0	Head	62	Jagras-Helm <ICON BETA>	62	40	4	pl008_0000
0	Head	63	Kulu-Kopfschutz <ICON ALPHA>	63	40	4	pl009_0000
0	Head	64	Kulu-Kopfschutz <ICON BETA>	64	40	4	pl009_0000
0	Head	65	Pukei-Kopfschutz <ICON ALPHA>	65	42	4	pl010_0000
0	Head	66	Pukei-Kopfschutz <ICON BETA>	66	42	4	pl010_0010
0	Head	69	Barroth-Helm <ICON ALPHA>	69	42	4	pl012_0000
0	Head	70	Barroth-Helm <ICON BETA>	70	42	4	pl012_0000
0	Head	67	Jyura-Helm <ICON ALPHA>	67	44	4	pl011_0000
0	Head	68	Jyura-Helm <ICON BETA>	68	44	4	pl011_0000
0	Head	71	Kadachi-Helm <ICON ALPHA>	71	44	4	pl013_0000
0	Head	72	Kadachi-Helm <ICON BETA>	72	44	4	pl013_0000
0	Head	93	Anjanath-Helm <ICON ALPHA>	93	44	4	pl020_0000
0	Head	94	Anjanath-Helm <ICON BETA>	94	44	4	pl020_0010
