Weapon Type ID	Weapon Type	Weapon ID	Weapon Name	Rare	Model Type	Main Model Path	Sub Model Path
0	GreatSword	0	Unavailable	0	Combined Model	wp/two/bs_two002	
0	GreatSword	1	Unavailable	0	Combined Model	wp/two/bs_two002	
0	GreatSword	2	Unavailable	0	Combined Model	wp/two/bs_two002	
0	GreatSword	3	Unavailable	0	Combined Model	wp/two/bs_two002	
0	GreatSword	4	Unavailable	0	Combined Model	wp/two/bs_two002	
0	GreatSword	5	Unavailable	0	Combined Model	wp/two/bs_two002	
0	GreatSword	6	Unavailable	0	Combined Model	wp/two/bs_two002	
0	GreatSword	10	バスターソードⅠ	0	Combined Model	wp/two/bs_two002	
0	GreatSword	11	バスターソードⅡ	0	Combined Model	wp/two/bs_two002	
0	GreatSword	12	バスターソードⅢ	1	Combined Model	wp/two/bs_two002	
0	GreatSword	13	バスターブレイドⅠ	2	Combined Model	wp/two/bs_two002	
0	GreatSword	14	バスターブレイドⅡ	3	Combined Model	wp/two/bs_two002	
0	GreatSword	15	バスターブレイドⅢ	4	Combined Model	wp/two/bs_two002	
0	GreatSword	16	クロームレイザーⅠ	5	Combined Model	wp/two/bs_two002	
0	GreatSword	17	クロームレイザーⅡ	5	Combined Model	wp/two/bs_two002	
0	GreatSword	18	ネルガルジャッジ	6	Combined Model	wp/two/bs_two003	wp/two/parts/op_two005
0	GreatSword	19	滅鬼の凶器	7	Unique Model	wp/two/two004	
0	GreatSword	20	サンダーブレイドⅠ	2	Combined Model	wp/two/bs_two002	
0	GreatSword	21	サンダーブレイドⅡ	3	Combined Model	wp/two/bs_two002	
0	GreatSword	22	ライトニングパニッシュⅠ	4	Combined Model	wp/two/bs_two003	
0	GreatSword	23	ライトニングパニッシュⅡ	5	Combined Model	wp/two/bs_two003	
0	GreatSword	24	ライトニングパニッシュⅢ	5	Combined Model	wp/two/bs_two003	
0	GreatSword	94	フリーズブレイドⅠ	3	Combined Model	wp/two/bs_two002	
0	GreatSword	95	フリーズブレイドⅡ	4	Combined Model	wp/two/bs_two002	
0	GreatSword	96	フロストブレイズⅠ	5	Combined Model	wp/two/bs_two001	
0	GreatSword	97	フロストブレイズⅡ	5	Combined Model	wp/two/bs_two001	
0	GreatSword	25	ジャグラスブレイドⅠ	1	Combined Model	wp/two/bs_two002	wp/two/parts/op_two003
0	GreatSword	26	ジャグラスブレイドⅡ	2	Combined Model	wp/two/bs_two002	wp/two/parts/op_two003
0	GreatSword	27	ジャグラスブレイドⅢ	3	Combined Model	wp/two/bs_two002	wp/two/parts/op_two003
0	GreatSword	28	ジャグラスハッカーⅠ	4	Combined Model	wp/two/bs_two003	wp/two/parts/op_two003
0	GreatSword	29	ジャグラスハッカーⅡ	5	Combined Model	wp/two/bs_two003	wp/two/parts/op_two003
0	GreatSword	30	ジャグラスハッカーⅢ	5	Combined Model	wp/two/bs_two003	wp/two/parts/op_two003
0	GreatSword	31	ギルオスブレイドⅠ	2	Combined Model	wp/two/bs_two002	wp/two/parts/op_two006
0	GreatSword	32	ギルオスブレイドⅡ	3	Combined Model	wp/two/bs_two002	wp/two/parts/op_two006
0	GreatSword	33	マラドハディードⅠ	4	Combined Model	wp/two/bs_two001	wp/two/parts/op_two006
0	GreatSword	34	マラドハディードⅡ	5	Combined Model	wp/two/bs_two001	wp/two/parts/op_two006
0	GreatSword	35	マラドハディードⅢ	5	Combined Model	wp/two/bs_two001	wp/two/parts/op_two006
0	GreatSword	36	ラヴァブレイズⅠ	5	Combined Model	wp/two/bs_two001	wp/two/parts/op_two009
0	GreatSword	37	ラヴァブレイズⅡ	6	Combined Model	wp/two/bs_two001	wp/two/parts/op_two009
0	GreatSword	38	ブルームブレイドⅠ	1	Combined Model	wp/two/bs_two002	wp/two/parts/op_two002
0	GreatSword	39	ブルームブレイドⅡ	2	Combined Model	wp/two/bs_two002	wp/two/parts/op_two002
0	GreatSword	40	ブルームブレイドⅢ	3	Combined Model	wp/two/bs_two002	wp/two/parts/op_two002
0	GreatSword	41	ダチュラブレイズⅠ	4	Combined Model	wp/two/bs_two001	wp/two/parts/op_two002
0	GreatSword	42	ダチュラブレイズⅡ	5	Combined Model	wp/two/bs_two001	wp/two/parts/op_two002
0	GreatSword	43	ダチュラブレイズⅢ	5	Combined Model	wp/two/bs_two001	wp/two/parts/op_two002
0	GreatSword	44	フレイムブレイドⅠ	3	Combined Model	wp/two/bs_two002	wp/two/parts/op_two001
0	GreatSword	45	フレイムブレイドⅡ	4	Combined Model	wp/two/bs_two002	wp/two/parts/op_two001
0	GreatSword	46	レッドウィング	5	Unique Model	wp/two/two003	
0	GreatSword	47	ブルーウィング	6	Unique Model	wp/two/two008	
0	GreatSword	48	煌剣リオレウス	7	Unique Model	wp/two/two008	
0	GreatSword	49	ボーンブレイドⅠ	0	Combined Model	wp/two/bs_two005	
0	GreatSword	50	ボーンブレイドⅡ	0	Combined Model	wp/two/bs_two005	
0	GreatSword	51	ボーンブレイドⅢ	1	Combined Model	wp/two/bs_two005	
0	GreatSword	52	ボーンスラッシャーⅠ	2	Combined Model	wp/two/bs_two005	
