Equip Type ID	Equip Type	Equip ID	Equip Name	Transmog ID	Defense	Rare	File Path
0	Head	2	Кожаный шлем	1	2	0	pl001_0000
0	Head	15	Кольчужный шлем	15	2	0	pl014_0000
0	Head	1	Охотничий шлем	2	6	0	pl002_0000
0	Head	5	Костяной шлем	5	6	0	pl003_0000
0	Head	6	Литой шлем	6	8	1	pl004_0000
0	Head	9	Осиный шлем	9	8	0	pl007_0000
0	Head	4	Яграсовый шлем	4	8	0	pl008_0000
0	Head	10	Шлем кулу	10	10	0	pl009_0000
0	Head	11	Капюшон поки	11	12	1	pl010_0000
0	Head	13	Барротовый шлем	13	14	1	pl012_0000
0	Head	12	Юратодовый шлем	12	14	1	pl011_0000
0	Head	14	Шлем кадачи	14	16	1	pl013_0000
0	Head	25	Шлем высшего металла	24	18	2	pl025_0000
0	Head	18	Роготавровый шлем	17	18	2	pl017_0000
0	Head	168	Очки шамоса	161	22	2	pl058_0000
0	Head	3	Шлем анджи	3	20	2	pl020_0000
0	Head	21	Ратиановый шлем	20	22	2	pl021_0000
0	Head	23	Очки цици	22	18	2	pl023_0000
0	Head	24	Шляпа луму	23	20	2	pl024_0000
0	Head	22	Гирросовая маска	21	20	2	pl022_0000
0	Head	28	Баановый шлем	27	24	2	pl028_0000
0	Head	20	Голова королевского жука	19	22	2	pl019_0000 (Male Only)
0	Head	169	Головка бабочки	164	22	2	pl019_0000 (Female Only)
0	Head	31	Драгоценный шлем	30	28	3	pl031_0000
0	Head	27	Легиановый шлем	26	30	3	pl027_0000
0	Head	29	Одогароновый шлем	28	30	3	pl029_0000
0	Head	33	Раталосовый шлем	32	30	3	pl033_0000
0	Head	34	Диаблосовый шлем	33	32	3	pl034_0000
0	Head	35	Рог кирина	34	34	3	pl035_0000
0	Head	26	Капюшон зловония смерти	25	32	3	pl026_0000
0	Head	36	Почетная шляпа	35	28	3	pl036_0000
0	Head	37	Рассеивающее перо	36	32	3	pl037_0000
0	Head	39	Кожаный шлем<ICON ALPHA>	37	32	4	pl001_0000
0	Head	40	Кожаный шлем<ICON BETA>	38	32	4	pl001_0000
0	Head	147	Кольчужный шлем<ICON ALPHA>	39	32	4	pl014_0000
0	Head	148	Кольчужный шлем<ICON BETA>	40	32	4	pl014_0000
0	Head	41	Охотничий шлем<ICON ALPHA>	41	36	4	pl002_0000
0	Head	42	Охотничий шлем<ICON BETA>	42	36	4	pl002_0010
0	Head	43	Костяной шлем<ICON ALPHA>	43	36	4	pl003_0000
0	Head	44	Костяной шлем<ICON BETA>	44	36	4	pl003_0000
0	Head	45	Литой шлем<ICON ALPHA>	45	36	4	pl004_0000
0	Head	46	Литой шлем<ICON BETA>	46	36	4	pl004_0000
0	Head	51	Осиный шлем<ICON ALPHA>	51	38	4	pl007_0000
0	Head	52	Осиный шлем<ICON BETA>	52	38	4	pl007_0000
0	Head	57	Роготавровый шлем<ICON ALPHA>	57	38	4	pl017_0000
0	Head	58	Роготавровый шлем<ICON BETA>	58	38	4	pl017_0000
0	Head	174	Очки шамоса<ICON ALPHA>	162	40	4	pl058_0000
0	Head	175	Очки шамоса<ICON BETA>	163	40	4	pl058_0000
0	Head	61	Яграсовый шлем <ICON ALPHA>	61	40	4	pl008_0000
0	Head	62	Яграсовый шлем<ICON BETA>	62	40	4	pl008_0000
0	Head	63	Шлем кулу<ICON ALPHA>	63	40	4	pl009_0000
0	Head	64	Шлем кулу<ICON BETA>	64	40	4	pl009_0000
0	Head	65	Капюшон поки<ICON ALPHA>	65	42	4	pl010_0000
0	Head	66	Капюшон поки<ICON BETA>	66	42	4	pl010_0010
